,年,週,年齡別,縣市,腸病毒急診就診人次
17173,2015,11,1-3,台東縣,2
17174,2015,11,7-15,高雄市,2
17175,2010,45,0,宜蘭縣,4
17176,2010,47,1-3,新竹市,13
17177,2010,48,0,台南市,1
17178,2010,48,1-3,嘉義縣,2
17179,2010,48,4-6,基隆市,1
17180,2010,50,16+,桃園市,1
17181,2010,51,1-3,台東縣,1
17182,2010,52,0,桃園市,1
17183,2011,1,4-6,澎湖縣,2
17184,2011,1,0,台南市,2
17185,2011,2,16+,高雄市,2
17186,2011,2,0,新北市,2
17187,2011,4,1-3,台北市,19
17188,2011,5,1-3,台北市,19
17189,2011,5,4-6,苗栗縣,1
17190,2011,6,0,高雄市,3
17191,2011,6,4-6,高雄市,12
17192,2011,7,0,高雄市,3
17193,2011,8,1-3,嘉義縣,1
17194,2011,11,1-3,台南市,1
17195,2011,12,1-3,新北市,5
17196,2011,12,7-15,台中市,1
17197,2014,7,0,台中市,3
17198,2014,8,1-3,台南市,14
17199,2014,8,0,嘉義市,3
17200,2014,8,7-15,南投縣,2
17201,2014,8,7-15,新北市,2
17202,2014,10,1-3,宜蘭縣,1
17203,2014,10,1-3,高雄市,23
17204,2014,10,0,彰化縣,3
17205,2014,10,7-15,台北市,3
17206,2014,13,1-3,宜蘭縣,2
17207,2014,13,0,澎湖縣,1
17208,2014,14,4-6,彰化縣,4
17209,2014,15,1-3,台東縣,2
17210,2014,15,4-6,彰化縣,6
17211,2014,18,0,基隆市,2
17212,2014,18,4-6,嘉義縣,6
17213,2014,19,1-3,嘉義縣,14
17214,2014,19,1-3,彰化縣,37
17215,2014,19,4-6,台中市,14
17216,2014,19,0,新竹市,1
17217,2014,19,7-15,新竹市,1
17218,2014,20,0,宜蘭縣,3
17219,2012,41,4-6,台南市,4
17220,2012,42,0,雲林縣,1
17221,2012,42,0,新竹市,2
17222,2012,42,1-3,南投縣,1
17223,2012,42,0,台中市,2
17224,2012,45,0,桃園市,1
17225,2012,45,0,嘉義市,2
17226,2012,50,0,桃園市,2
17227,2012,51,0,新北市,1
17228,2012,52,1-3,台中市,16
17229,2012,52,7-15,台北市,8
17230,2013,1,0,台北市,3
17231,2013,1,1-3,桃園市,21
17232,2013,2,0,桃園市,1
17233,2013,2,0,高雄市,3
17234,2013,2,7-15,新竹市,1
17235,2013,5,16+,高雄市,1
17236,2013,5,0,桃園市,5
17237,2013,6,16+,台北市,7
17238,2013,7,0,台中市,1
17239,2013,7,16+,台北市,8
17240,2013,7,4-6,嘉義市,1
17241,2016,38,7-15,新竹市,3
17242,2016,39,0,南投縣,1
17243,2016,39,4-6,新竹市,7
17244,2016,41,0,台南市,2
17245,2016,41,16+,新竹市,1
17246,2016,41,7-15,新北市,2
17247,2016,41,7-15,新竹市,3
17248,2016,41,7-15,新竹縣,1
17249,2016,43,16+,台中市,4
17250,2016,44,1-3,嘉義縣,5
17251,2016,44,4-6,台南市,19
17252,2016,44,0,嘉義市,3
17253,2016,45,4-6,台南市,16
17254,2016,47,4-6,宜蘭縣,1
17255,2016,49,4-6,宜蘭縣,4
17256,2016,51,4-6,新北市,22
17257,2016,51,7-15,台中市,5
17258,2016,51,7-15,彰化縣,2
17259,2016,52,0,嘉義市,2
17260,2016,52,4-6,新竹縣,1
17261,2016,52,0,台中市,15
17262,2017,1,0,新竹市,1
17263,2017,1,0,澎湖縣,1
17264,2011,50,4-6,新竹市,3
17265,2011,52,1-3,台南市,13
17266,2012,2,16+,桃園市,3
17267,2012,2,4-6,金門縣,1
17268,2012,2,0,台北市,8
17269,2012,3,4-6,嘉義縣,1
17270,2012,3,0,新竹市,1
17271,2012,3,7-15,新竹市,1
17272,2012,4,1-3,金門縣,1
17273,2012,4,1-3,新竹市,22
17274,2012,5,16+,台北市,4
17275,2012,5,0,台中市,5
17276,2012,5,0,彰化縣,2
17277,2012,6,4-6,桃園市,3
17278,2012,7,7-15,嘉義縣,2
17279,2012,8,1-3,台南市,21
17280,2012,9,4-6,桃園市,10
17281,2012,9,4-6,雲林縣,2
17282,2012,10,1-3,嘉義市,1
17283,2012,10,1-3,彰化縣,11
17284,2012,10,4-6,嘉義市,2
17285,2012,12,1-3,基隆市,2
17286,2012,12,4-6,苗栗縣,1
17287,2011,14,1-3,新北市,7
17288,2011,14,4-6,基隆市,2
17289,2011,15,1-3,基隆市,3
17290,2011,15,1-3,新北市,11
17291,2011,17,0,台南市,2
17292,2011,18,4-6,新北市,3
17293,2011,20,1-3,新北市,13
17294,2011,21,1-3,台北市,35
17295,2011,22,7-15,新竹市,3
17296,2011,24,4-6,宜蘭縣,2
17297,2011,25,4-6,宜蘭縣,3
17298,2011,28,0,新竹市,9
17299,2011,28,0,彰化縣,6
17300,2011,29,0,基隆市,2
17301,2011,30,1-3,高雄市,52
17302,2011,30,4-6,新竹縣,5
17303,2011,31,1-3,屏東縣,11
17304,2011,32,0,台南市,3
17305,2011,32,1-3,新竹縣,3
17306,2011,33,1-3,嘉義市,8
17307,2011,33,4-6,苗栗縣,4
17308,2011,33,4-6,雲林縣,5
17309,2011,40,1-3,雲林縣,9
17310,2011,40,0,桃園市,1
17311,2011,41,7-15,新竹市,1
17312,2011,41,7-15,彰化縣,4
17313,2011,42,1-3,屏東縣,6
17314,2011,42,4-6,彰化縣,8
17315,2011,43,16+,台南市,2
17316,2011,43,4-6,台中市,10
17317,2011,43,0,嘉義市,2
17318,2011,43,7-15,嘉義市,1
17319,2011,44,4-6,台南市,5
17320,2011,44,4-6,屏東縣,2
17321,2011,44,7-15,台北市,4
17322,2011,45,4-6,屏東縣,2
17323,2011,45,7-15,台北市,9
17324,2011,46,1-3,南投縣,8
17325,2011,46,4-6,新北市,15
17326,2011,47,4-6,新北市,15
17327,2011,47,0,台中市,8
17328,2011,49,1-3,新竹市,10
17329,2011,49,0,台中市,8
17330,2011,50,4-6,桃園市,8
17331,2014,43,7-15,雲林縣,1
17332,2014,46,1-3,台東縣,1
17333,2014,47,1-3,澎湖縣,1
17334,2014,48,1-3,嘉義市,3
17335,2014,48,4-6,新北市,3
17336,2014,48,0,台中市,2
17337,2014,48,7-15,台中市,1
17338,2014,49,1-3,台東縣,1
17339,2014,49,4-6,高雄市,2
17340,2014,51,7-15,嘉義縣,1
17341,2014,53,4-6,台東縣,2
17342,2015,1,4-6,宜蘭縣,1
17343,2015,2,16+,桃園市,1
17344,2015,2,4-6,高雄市,2
17345,2015,4,1-3,高雄市,10
17346,2015,4,4-6,花蓮縣,1
17347,2015,7,0,花蓮縣,1
17348,2015,7,0,苗栗縣,1
17349,2015,8,4-6,台南市,2
17350,2015,9,4-6,台東縣,1
17351,2015,9,7-15,宜蘭縣,2
17352,2015,11,0,台南市,2
17353,2014,46,1-3,台南市,9
17354,2014,46,4-6,宜蘭縣,2
17355,2014,47,16+,彰化縣,1
17356,2014,47,4-6,宜蘭縣,1
17357,2014,48,4-6,台中市,6
17358,2014,49,1-3,苗栗縣,2
17359,2014,49,7-15,嘉義市,1
17360,2014,50,1-3,高雄市,12
17361,2014,50,4-6,台南市,1
17362,2014,51,4-6,新竹市,5
17363,2014,52,0,台北市,1
17364,2015,1,1-3,新北市,6
17365,2015,1,4-6,高雄市,6
17366,2015,2,7-15,彰化縣,1
17367,2015,3,1-3,台北市,6
17368,2015,3,0,新北市,1
17369,2015,4,7-15,台中市,2
17370,2015,5,16+,苗栗縣,1
17371,2015,5,4-6,新北市,4
17372,2015,9,1-3,花蓮縣,2
17373,2015,9,7-15,基隆市,1
17374,2015,11,7-15,新竹市,3
17375,2015,12,7-15,宜蘭縣,2
17376,2015,11,7-15,台南市,1
17377,2015,13,7-15,台中市,5
17378,2015,14,4-6,嘉義縣,3
17379,2015,14,7-15,台北市,6
17380,2015,15,16+,高雄市,1
17381,2015,15,7-15,台北市,8
17382,2015,15,7-15,高雄市,5
17383,2015,18,1-3,宜蘭縣,4
17384,2015,18,4-6,雲林縣,2
17385,2015,19,4-6,苗栗縣,3
17386,2015,19,7-15,新北市,8
17387,2015,20,7-15,台北市,11
17388,2015,20,7-15,高雄市,4
17389,2015,21,16+,桃園市,3
17390,2015,21,4-6,嘉義市,3
17391,2015,23,7-15,嘉義市,3
17392,2015,24,1-3,台東縣,2
17393,2015,24,1-3,新竹市,44
17394,2015,24,1-3,新竹縣,1
17395,2015,25,0,嘉義市,2
17396,2015,27,0,新北市,1
17397,2015,27,1-3,南投縣,5
17398,2015,28,1-3,新北市,33
17399,2012,2,1-3,台南市,27
17400,2012,3,4-6,彰化縣,9
17401,2012,4,1-3,宜蘭縣,18
17402,2012,5,4-6,桃園市,6
17403,2012,6,0,台中市,2
17404,2012,6,0,台南市,3
17405,2012,6,7-15,彰化縣,2
17406,2012,7,4-6,南投縣,1
17407,2012,7,4-6,新北市,9
17408,2012,7,7-15,彰化縣,1
17409,2012,8,4-6,屏東縣,1
17410,2012,8,0,台北市,1
17411,2012,8,7-15,台中市,3
17412,2012,8,7-15,南投縣,2
17413,2012,11,1-3,台中市,22
17414,2012,11,7-15,屏東縣,1
17415,2012,12,16+,桃園市,2
17416,2012,12,7-15,新北市,9
17417,2012,13,1-3,花蓮縣,3
17418,2012,14,1-3,台北市,38
17419,2012,15,0,新北市,1
17420,2012,15,1-3,苗栗縣,6
17421,2012,16,4-6,高雄市,21
17422,2014,40,4-6,南投縣,1
17423,2014,41,0,彰化縣,1
17424,2014,41,1-3,澎湖縣,2
17425,2014,42,16+,高雄市,1
17426,2014,42,0,台南市,1
17427,2014,42,0,花蓮縣,1
17428,2014,43,1-3,屏東縣,3
17429,2014,43,4-6,高雄市,7
17430,2014,45,4-6,台中市,1
17431,2014,45,0,台北市,3
17432,2014,48,0,彰化縣,1
17433,2014,49,0,高雄市,1
17434,2014,49,0,新竹市,1
17435,2014,50,1-3,宜蘭縣,2
17436,2014,50,7-15,台北市,5
17437,2014,51,16+,嘉義市,1
17438,2014,51,1-3,台南市,7
17439,2014,51,0,桃園市,1
17440,2014,53,7-15,台南市,1
17441,2015,2,1-3,台北市,7
17442,2015,2,1-3,桃園市,14
17443,2015,3,1-3,彰化縣,7
17444,2014,21,1-3,基隆市,13
17445,2014,21,4-6,苗栗縣,9
17446,2014,21,7-15,新北市,12
17447,2014,21,7-15,新竹縣,1
17448,2014,22,4-6,台東縣,2
17449,2014,23,0,台中市,7
17450,2014,23,0,台南市,10
17451,2014,24,4-6,台南市,26
17452,2014,24,4-6,宜蘭縣,8
17453,2014,24,7-15,雲林縣,12
17454,2014,25,16+,桃園市,4
17455,2014,25,4-6,宜蘭縣,10
17456,2014,25,4-6,金門縣,2
17457,2014,26,1-3,高雄市,54
17458,2014,27,7-15,彰化縣,9
17459,2014,28,1-3,屏東縣,14
17460,2014,29,0,南投縣,1
17461,2014,29,4-6,新竹市,10
17462,2014,30,0,台南市,7
17463,2014,31,7-15,嘉義縣,1
17464,2014,32,4-6,嘉義縣,3
17465,2014,34,16+,新北市,2
17466,2010,44,0,台中市,7
17467,2010,45,16+,台中市,1
17468,2010,46,4-6,雲林縣,1
17469,2010,47,4-6,彰化縣,2
17470,2010,48,0,基隆市,1
17471,2010,50,16+,台南市,1
17472,2010,50,1-3,桃園市,14
17473,2010,50,1-3,嘉義市,2
17474,2010,51,16+,台北市,3
17475,2010,51,1-3,澎湖縣,3
17476,2010,51,0,台北市,4
17477,2011,4,16+,基隆市,1
17478,2011,4,16+,彰化縣,1
17479,2011,4,4-6,桃園市,1
17480,2011,5,16+,基隆市,9
17481,2011,5,4-6,桃園市,3
17482,2011,5,0,基隆市,1
17483,2011,5,0,彰化縣,1
17484,2011,6,1-3,桃園市,8
17485,2011,6,1-3,雲林縣,2
17486,2011,7,16+,台北市,1
17487,2011,7,1-3,桃園市,3
17488,2010,19,7-15,南投縣,3
17489,2010,20,0,桃園市,9
17490,2010,20,7-15,彰化縣,6
17491,2010,21,4-6,新竹市,36
17492,2010,23,16+,澎湖縣,2
17493,2010,23,4-6,台南市,36
17494,2010,23,7-15,新竹市,3
17495,2010,24,16+,基隆市,4
17496,2010,24,7-15,基隆市,4
17497,2010,25,16+,彰化縣,3
17498,2010,25,1-3,宜蘭縣,34
17499,2010,25,1-3,花蓮縣,6
17500,2010,25,7-15,基隆市,6
17501,2010,26,1-3,彰化縣,76
17502,2010,28,7-15,台北市,52
17503,2010,28,7-15,嘉義市,4
17504,2010,29,1-3,彰化縣,72
17505,2010,29,0,台南市,10
17506,2010,29,7-15,台東縣,1
17507,2010,30,0,新竹市,2
17508,2010,30,16+,新竹市,2
17509,2010,31,0,花蓮縣,3
17510,2010,32,0,宜蘭縣,1
17511,2016,2,4-6,台北市,16
17512,2016,2,4-6,台南市,4
17513,2016,2,4-6,高雄市,13
17514,2016,3,16+,台南市,1
17515,2016,3,0,新北市,2
17516,2016,4,7-15,台中市,6
17517,2016,5,0,台南市,1
17518,2016,5,1-3,新竹縣,1
17519,2016,5,7-15,台中市,1
17520,2016,6,0,新北市,2
17521,2016,6,16+,宜蘭縣,1
17522,2016,7,16+,嘉義縣,1
17523,2016,8,4-6,彰化縣,1
17524,2016,9,7-15,嘉義縣,1
17525,2016,10,7-15,嘉義市,1
17526,2016,11,4-6,台中市,5
17527,2016,11,0,台南市,2
17528,2016,12,1-3,花蓮縣,2
17529,2016,13,1-3,新竹縣,1
17530,2016,14,0,台東縣,1
17531,2016,14,7-15,台北市,6
17532,2016,14,7-15,桃園市,1
17533,2016,14,7-15,彰化縣,2
17534,2010,49,7-15,台南市,6
17535,2010,50,0,新竹市,4
17536,2010,51,16+,基隆市,1
17537,2010,51,4-6,嘉義縣,2
17538,2010,52,0,台中市,1
17539,2011,1,1-3,嘉義縣,2
17540,2011,1,4-6,台中市,5
17541,2011,2,4-6,新竹市,1
17542,2011,2,7-15,彰化縣,2
17543,2011,4,4-6,高雄市,7
17544,2011,5,1-3,屏東縣,1
17545,2011,5,4-6,雲林縣,1
17546,2011,6,4-6,桃園市,2
17547,2011,9,1-3,台北市,9
17548,2011,13,1-3,新北市,3
17549,2011,13,1-3,新竹市,2
17550,2011,15,4-6,台中市,2
17551,2011,17,1-3,花蓮縣,4
17552,2011,19,4-6,雲林縣,4
17553,2011,20,4-6,台中市,8
17554,2011,21,16+,桃園市,1
17555,2011,21,7-15,桃園市,3
17556,2017,4,0,桃園市,1
17557,2017,4,1-3,屏東縣,13
17558,2017,4,1-3,新北市,23
17559,2017,4,4-6,高雄市,19
17560,2017,5,1-3,南投縣,7
17561,2017,5,1-3,新北市,19
17562,2017,5,4-6,高雄市,15
17563,2017,10,1-3,嘉義縣,1
17564,2017,10,1-3,彰化縣,3
17565,2017,11,1-3,台中市,11
17566,2017,11,1-3,苗栗縣,3
17567,2017,12,16+,桃園市,1
17568,2017,12,1-3,基隆市,1
17569,2017,13,1-3,嘉義市,2
17570,2017,18,1-3,台南市,11
17571,2017,18,7-15,新北市,1
17572,2017,19,1-3,新竹市,4
17573,2017,20,1-3,宜蘭縣,2
17574,2017,20,0,彰化縣,5
17575,2017,22,16+,彰化縣,2
17576,2017,22,1-3,花蓮縣,4
17577,2017,22,4-6,桃園市,6
17578,2014,12,1-3,基隆市,1
17579,2014,12,4-6,台北市,5
17580,2014,13,1-3,台中市,21
17581,2014,15,0,台南市,5
17582,2014,16,0,新竹市,2
17583,2014,16,7-15,屏東縣,2
17584,2014,17,4-6,台中市,16
17585,2014,18,16+,台中市,1
17586,2014,18,4-6,南投縣,4
17587,2014,19,1-3,南投縣,7
17588,2014,19,0,屏東縣,3
17589,2014,20,0,新北市,2
17590,2014,20,4-6,澎湖縣,3
17591,2014,20,7-15,苗栗縣,1
17592,2014,21,0,台北市,1
17593,2014,22,0,台東縣,1
17594,2014,22,16+,高雄市,1
17595,2014,22,4-6,嘉義縣,17
17596,2014,22,7-15,嘉義市,3
17597,2014,23,0,高雄市,6
17598,2014,23,0,苗栗縣,3
17599,2014,24,0,新北市,10
17600,2014,24,7-15,台東縣,3
17601,2017,22,7-15,基隆市,1
17602,2017,23,1-3,苗栗縣,4
17603,2017,24,0,台北市,3
17604,2017,25,4-6,澎湖縣,1
17605,2017,25,0,台北市,4
17606,2017,25,0,台南市,2
17607,2017,25,7-15,台北市,7
17608,2017,25,7-15,苗栗縣,3
17609,2017,26,1-3,嘉義市,6
17610,2017,26,7-15,屏東縣,1
17611,2017,26,7-15,新竹市,1
17612,2017,27,7-15,屏東縣,1
17613,2017,29,1-3,南投縣,12
17614,2017,29,1-3,嘉義市,11
17615,2017,30,1-3,苗栗縣,13
17616,2017,30,7-15,宜蘭縣,1
17617,2017,31,1-3,基隆市,9
17618,2017,31,4-6,台北市,23
17619,2017,31,0,桃園市,18
17620,2017,31,0,雲林縣,1
17621,2017,32,1-3,台南市,29
17622,2017,32,7-15,嘉義市,1
17623,2015,27,1-3,基隆市,15
17624,2015,27,4-6,桃園市,11
17625,2015,28,4-6,高雄市,11
17626,2015,29,0,新竹市,2
17627,2015,30,0,台東縣,1
17628,2015,30,0,彰化縣,3
17629,2015,32,16+,台北市,6
17630,2015,32,0,台北市,10
17631,2015,32,0,南投縣,1
17632,2015,32,7-15,台北市,2
17633,2015,32,7-15,高雄市,6
17634,2015,32,7-15,嘉義市,2
17635,2015,36,0,雲林縣,1
17636,2015,37,4-6,新竹市,3
17637,2015,38,16+,澎湖縣,1
17638,2015,38,4-6,嘉義市,9
17639,2015,39,1-3,苗栗縣,4
17640,2015,39,4-6,新竹市,1
17641,2015,40,7-15,苗栗縣,1
17642,2015,41,4-6,基隆市,3
17643,2015,42,0,新北市,3
17644,2015,44,0,花蓮縣,1
17645,2015,45,16+,苗栗縣,2
17646,2010,32,1-3,屏東縣,13
17647,2010,34,7-15,花蓮縣,3
17648,2010,35,0,雲林縣,2
17649,2010,35,4-6,新竹市,13
17650,2010,36,1-3,新竹縣,5
17651,2010,37,0,台北市,4
17652,2010,37,1-3,新竹市,53
17653,2010,37,1-3,新竹縣,5
17654,2010,37,0,台東縣,1
17655,2010,38,0,高雄市,6
17656,2010,38,1-3,台南市,82
17657,2010,38,4-6,金門縣,2
17658,2010,38,4-6,屏東縣,8
17659,2010,38,4-6,新北市,19
17660,2010,38,0,台中市,27
17661,2010,38,0,南投縣,1
17662,2010,39,7-15,基隆市,5
17663,2010,40,0,桃園市,2
17664,2010,40,1-3,台東縣,6
17665,2010,40,4-6,金門縣,2
17666,2010,41,0,雲林縣,2
17667,2010,43,1-3,苗栗縣,6
17668,2012,41,1-3,台北市,23
17669,2012,41,1-3,台南市,13
17670,2012,41,7-15,桃園市,4
17671,2012,42,0,桃園市,3
17672,2012,42,4-6,金門縣,1
17673,2012,43,7-15,高雄市,2
17674,2012,44,1-3,高雄市,7
17675,2012,44,1-3,新竹市,7
17676,2012,46,1-3,花蓮縣,1
17677,2012,47,4-6,彰化縣,1
17678,2013,2,0,花蓮縣,1
17679,2013,2,0,桃園市,1
17680,2013,2,7-15,桃園市,2
17681,2013,4,0,桃園市,3
17682,2013,4,7-15,新北市,4
17683,2013,6,1-3,高雄市,11
17684,2013,7,4-6,新竹縣,1
17685,2013,8,4-6,台南市,6
17686,2013,10,1-3,桃園市,10
17687,2013,11,0,台南市,4
17688,2013,11,7-15,台中市,3
17689,2013,11,7-15,彰化縣,2
17690,2014,41,4-6,新北市,3
17691,2014,41,0,台中市,2
17692,2014,42,0,台中市,1
17693,2014,42,0,南投縣,1
17694,2014,42,16+,台北市,1
17695,2014,42,4-6,高雄市,7
17696,2014,43,7-15,新北市,5
17697,2014,44,4-6,桃園市,4
17698,2014,45,0,基隆市,1
17699,2014,46,1-3,基隆市,2
17700,2014,46,4-6,台北市,7
17701,2014,49,0,台北市,1
17702,2014,50,1-3,嘉義市,3
17703,2014,50,1-3,嘉義縣,1
17704,2014,50,0,高雄市,2
17705,2014,51,4-6,台中市,1
17706,2014,52,0,宜蘭縣,1
17707,2014,53,4-6,花蓮縣,2
17708,2014,53,4-6,桃園市,5
17709,2015,1,0,高雄市,2
17710,2015,2,1-3,台中市,13
17711,2015,2,4-6,台中市,3
17712,2014,6,7-15,台南市,1
17713,2014,7,7-15,台南市,2
17714,2014,8,4-6,高雄市,7
17715,2014,9,7-15,台南市,2
17716,2014,14,1-3,新北市,23
17717,2014,15,1-3,新北市,11
17718,2014,15,4-6,花蓮縣,1
17719,2014,15,0,嘉義縣,1
17720,2014,16,0,台北市,4
17721,2014,19,4-6,宜蘭縣,3
17722,2014,20,16+,彰化縣,1
17723,2014,20,1-3,新竹縣,1
17724,2014,20,4-6,雲林縣,12
17725,2014,20,7-15,台中市,11
17726,2014,21,4-6,南投縣,2
17727,2014,21,4-6,新北市,22
17728,2014,21,0,台中市,11
17729,2014,21,0,彰化縣,6
17730,2014,22,0,台中市,5
17731,2014,22,0,彰化縣,3
17732,2014,22,0,苗栗縣,1
17733,2014,22,7-15,台北市,31
17734,2013,34,4-6,桃園市,12
17735,2013,34,0,基隆市,1
17736,2013,34,0,彰化縣,4
17737,2013,36,0,台南市,7
17738,2013,37,0,台中市,5
17739,2013,37,4-6,嘉義縣,3
17740,2013,37,0,台南市,3
17741,2013,38,0,嘉義縣,1
17742,2013,39,1-3,彰化縣,24
17743,2013,39,0,台南市,3
17744,2013,40,4-6,高雄市,11
17745,2013,41,7-15,基隆市,2
17746,2013,42,1-3,宜蘭縣,3
17747,2013,42,1-3,花蓮縣,6
17748,2013,43,4-6,台南市,7
17749,2013,45,4-6,嘉義市,2
17750,2013,46,16+,台南市,1
17751,2013,46,7-15,台南市,2
17752,2013,46,7-15,新竹市,3
17753,2013,47,0,桃園市,9
17754,2013,47,0,高雄市,4
17755,2013,47,7-15,台南市,6
17756,2013,50,1-3,苗栗縣,3
17757,2015,14,4-6,高雄市,9
17758,2015,15,7-15,澎湖縣,1
17759,2015,17,4-6,桃園市,10
17760,2015,17,7-15,台中市,3
17761,2015,19,0,嘉義市,2
17762,2015,20,0,桃園市,1
17763,2015,20,1-3,新北市,30
17764,2015,20,7-15,彰化縣,4
17765,2015,21,1-3,高雄市,22
17766,2015,21,0,台北市,17
17767,2015,21,0,彰化縣,6
17768,2015,22,1-3,澎湖縣,1
17769,2015,22,0,苗栗縣,1
17770,2015,23,0,新竹市,1
17771,2015,23,1-3,屏東縣,14
17772,2015,23,7-15,澎湖縣,2
17773,2015,24,16+,基隆市,1
17774,2015,24,1-3,南投縣,2
17775,2015,25,1-3,台中市,92
17776,2015,25,1-3,嘉義市,21
17777,2015,26,4-6,基隆市,10
17778,2015,27,0,台南市,1
17779,2015,12,1-3,基隆市,2
17780,2015,12,4-6,台南市,1
17781,2015,13,1-3,台中市,29
17782,2015,13,1-3,南投縣,3
17783,2015,13,1-3,嘉義市,7
17784,2015,15,1-3,台南市,14
17785,2015,15,0,嘉義市,2
17786,2015,15,7-15,台中市,4
17787,2015,18,1-3,苗栗縣,5
17788,2015,19,1-3,屏東縣,2
17789,2015,19,4-6,宜蘭縣,2
17790,2015,20,7-15,台中市,1
17791,2015,21,1-3,新竹市,30
17792,2015,21,4-6,高雄市,5
17793,2015,22,1-3,花蓮縣,10
17794,2015,23,0,高雄市,2
17795,2015,23,1-3,台南市,55
17796,2015,23,4-6,金門縣,3
17797,2015,24,4-6,新北市,15
17798,2015,25,1-3,雲林縣,7
17799,2015,26,0,新北市,8
17800,2015,27,1-3,台北市,62
17801,2015,28,0,苗栗縣,1
17802,2014,33,1-3,基隆市,6
17803,2014,34,1-3,宜蘭縣,15
17804,2014,34,1-3,新北市,22
17805,2014,35,4-6,桃園市,3
17806,2014,36,1-3,彰化縣,14
17807,2014,37,0,台南市,6
17808,2014,38,7-15,台北市,6
17809,2014,38,7-15,嘉義市,2
17810,2014,38,7-15,彰化縣,2
17811,2014,39,4-6,南投縣,1
17812,2014,39,4-6,嘉義市,5
17813,2014,39,7-15,基隆市,2
17814,2014,40,7-15,彰化縣,1
17815,2014,41,1-3,屏東縣,4
17816,2014,42,1-3,南投縣,1
17817,2014,42,4-6,雲林縣,1
17818,2014,46,7-15,新竹市,1
17819,2014,47,7-15,新竹市,2
17820,2014,49,1-3,雲林縣,4
17821,2014,49,4-6,桃園市,5
17822,2014,50,1-3,彰化縣,2
17823,2014,51,7-15,高雄市,4
17824,2011,19,0,彰化縣,3
17825,2011,20,16+,新北市,1
17826,2011,20,4-6,苗栗縣,4
17827,2011,20,7-15,新北市,4
17828,2011,21,4-6,嘉義縣,1
17829,2011,22,1-3,高雄市,18
17830,2011,22,1-3,雲林縣,1
17831,2011,22,1-3,彰化縣,10
17832,2011,23,7-15,高雄市,3
17833,2011,24,1-3,台南市,15
17834,2011,25,1-3,台南市,14
17835,2011,25,0,台中市,1
17836,2011,26,0,高雄市,1
17837,2011,26,7-15,宜蘭縣,1
17838,2011,27,0,台北市,2
17839,2011,27,7-15,宜蘭縣,3
17840,2011,28,4-6,新竹市,13
17841,2011,29,4-6,彰化縣,9
17842,2011,29,0,宜蘭縣,2
17843,2011,29,7-15,嘉義縣,1
17844,2011,30,16+,雲林縣,1
17845,2011,30,7-15,雲林縣,2
17846,2016,17,4-6,高雄市,10
17847,2016,17,4-6,嘉義市,3
17848,2016,17,4-6,彰化縣,9
17849,2016,20,1-3,台南市,59
17850,2016,21,7-15,新北市,6
17851,2016,23,16+,南投縣,5
17852,2016,23,16+,新北市,8
17853,2016,23,1-3,台中市,112
17854,2016,23,4-6,苗栗縣,12
17855,2016,24,1-3,台北市,65
17856,2016,24,1-3,桃園市,80
17857,2016,24,7-15,嘉義縣,3
17858,2016,25,16+,台中市,5
17859,2016,25,1-3,台北市,82
17860,2016,27,0,新竹市,4
17861,2016,27,1-3,宜蘭縣,14
17862,2016,28,4-6,高雄市,16
17863,2016,28,4-6,新竹市,10
17864,2016,29,4-6,澎湖縣,1
17865,2016,29,0,宜蘭縣,1
17866,2016,29,7-15,屏東縣,1
17867,2016,30,16+,高雄市,2
17868,2016,30,4-6,宜蘭縣,1
17869,2015,29,0,屏東縣,2
17870,2015,29,1-3,桃園市,38
17871,2015,30,0,台北市,13
17872,2015,30,0,高雄市,6
17873,2015,30,7-15,台南市,4
17874,2015,31,0,桃園市,3
17875,2015,32,1-3,宜蘭縣,12
17876,2015,32,4-6,雲林縣,6
17877,2015,32,0,彰化縣,3
17878,2015,33,0,台南市,4
17879,2015,34,1-3,彰化縣,18
17880,2015,34,4-6,嘉義市,4
17881,2015,35,16+,桃園市,1
17882,2015,35,1-3,雲林縣,13
17883,2015,36,1-3,桃園市,37
17884,2015,37,1-3,台北市,46
17885,2015,37,7-15,台中市,3
17886,2015,38,4-6,花蓮縣,1
17887,2015,39,4-6,新北市,11
17888,2015,39,0,台中市,11
17889,2015,40,1-3,台北市,66
17890,2015,40,1-3,桃園市,21
17891,2010,23,1-3,澎湖縣,3
17892,2010,24,0,宜蘭縣,1
17893,2010,24,16+,新北市,4
17894,2010,24,4-6,苗栗縣,6
17895,2010,25,1-3,台東縣,13
17896,2010,25,1-3,苗栗縣,15
17897,2010,25,4-6,苗栗縣,4
17898,2010,27,4-6,金門縣,1
17899,2010,28,0,新北市,8
17900,2010,28,16+,宜蘭縣,1
17901,2010,28,0,高雄市,11
17902,2010,28,7-15,高雄市,8
17903,2010,29,0,高雄市,3
17904,2010,29,1-3,屏東縣,20
17905,2010,29,7-15,宜蘭縣,5
17906,2010,31,0,台北市,5
17907,2010,31,0,基隆市,3
17908,2010,32,1-3,花蓮縣,11
17909,2010,32,7-15,新竹市,6
17910,2010,33,4-6,宜蘭縣,2
17911,2010,33,7-15,基隆市,6
17912,2010,34,1-3,基隆市,22
17913,2010,34,7-15,台南市,5
17914,2015,2,4-6,嘉義市,3
17915,2015,3,4-6,桃園市,2
17916,2015,4,7-15,高雄市,1
17917,2015,5,1-3,嘉義縣,1
17918,2015,5,7-15,高雄市,1
