日期,測站,測項,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
2012/06/14,松山,NO2,17,14,10,11,9.4,15,19,28,25,23,23,29,27,21,25,31,32,38,39,43,39,35,31,29
2012/06/14,松山,NOx,19,15,11,13,10,16,22,37,33,28,27,36,35,26,31,39,39,50,55,80,65,68,57,45
2012/06/14,松山,O3,25,26,26,26,29,23,20,16,29,34,31,23,24,31,24,18,16,7.4,6.3,2.3,1.8,2.2,1.8,2.3
2012/06/14,松山,PM10,54,55,48,55,51,55,54,52,48,37,29,21,22,21,18,20,23,26,20,24,27,29,22,15
2012/06/14,松山,RAINFALL,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,3.8,4.2,6.2,NR,1.4,4,0.4,0.8,NR,0.2,0.2,0.4,0.2,0.8
2012/06/14,松山,RH,84,85,86,86,86,88,89,87,81,78,83,88,90,88,85,88,88,88,88,89,89,90,90,91
2012/06/14,松山,SO2,1.6#,1.7#,3.1,5.1,3.7,3.1,2.3,3.7,2.5,1.9,1.2,1.2,1.1,2.4,2.3,2.6,2.2,1.3,1.5,2.1,1.8,1.8,1.6,1.7
2012/06/14,松山,THC,2.1,2.1,2.1,2.1,2,2.1,2.1,2.2,2.1,2,2,2.1,2.1,2.1,2.1,2.1,2.1,2.3,2.3,2.6,2.4,2.4,2.4,2.3
2012/06/14,松山,WD_HR,84,102,95,94,95,92,94,87,87,64,88,71,67,56,69,94,77,80,84,63,81,96,103,75
2012/06/14,松山,WIND_DIREC,83,86,100,99,92,95,93,91,70,58,88,100,87,63,100,30,80,105,69,74,45,118,65,76
2012/06/14,松山,WIND_SPEED,1.1,1,0.9,1.4,1.2,1.7,1.5,1.3,1.6,2.4,1.3,1.1,1.1,1.3,0.9,0.5,1,0.9,1,1.3,0.6,1.2,0.9,0.9
2012/06/14,松山,WS_HR,1,0.7,1.3,1.5,1.4,1.2,1.2,1,1.4,1.8,1.4,1,1,0.9,0.9,0.4,0.4,0.7,0.6,1,0.6,0.8,0.5,0.8
2012/06/15,松山,AMB_TEMP,25,25,25,25,25,25,25,25,27,28,29,30,31,31,30,29,26,25,25,25,25,25,26,26
2012/06/15,松山,CH4,2.2,2.1,2.1,2,2.1,2.1,2.2,2.1,2.1,2.2,2,2,2,1.9,1.9,1.8,1.8,1.8,1.8,1.9,1.9,1.9,2,2.2
2012/06/15,松山,CO,0.67,0.65,0.54,0.44,0.45,0.49,0.64,0.8,1.08,1.47,1.3,1.17,1.01,0.53,0.56,0.51,0.34,0.55,0.74,0.8,0.89,1,0.87,1.09
2012/06/15,松山,NMHC,0.26,0.26,0.23,0.2,0.24,0.25,0.28,0.26,0.41,0.57,0.44,0.36,0.35,0.21,0.22,0.23,0.14,0.23,0.28,0.29,0.35,0.42,0.33,0.41
2012/06/15,松山,NO,10,8.8,3.4,1.4,1.1,1.6,15,20,29,25,9,2.4,1.4,1.8,2.8,2.3,4.4,7.1,6.2,8.1,15,28,18,38
2012/06/15,松山,NO2,26,26,23,15,16,15,18,19,31,52,48,33,34,22,32,31,21,27,29,31,36,36,32,33
2012/06/15,松山,NOx,36,35,26,16,17,17,33,39,60,77,57,35,35,24,35,33,26,34,35,39,52,64,49,71
2012/06/15,松山,O3,2,2.5,3.7,8.9,8.1,7.8,5.1,6.4,8.4,16,55,125,130,80,53,37,19,13,11,7.7,2.3,1.8,2.9,1.8
2012/06/15,松山,PM10,16,16,15,8,13,15,19,13,21,41,57,66,66,59,54,43,35,27,22,26,21,18,19,24
2012/06/15,松山,RAINFALL,0.6,0.2,2.2,1.4,0.2,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,13,12,2.8,3.2,1.2,0.2,NR,NR
2012/06/15,松山,RH,91,91,91,91,91,91,91,90,85,80,73,66,66,62,69,75,82,89,89,88,89,89,89,89
2012/06/15,松山,SO2,1.4#,2.6#,1.6,1.3,1.6,1.5,1.6,1.5,2.3,3,2.5,2.6,3.3,2.9,15,10,1.4,1.4,1.2,1.5,1.4,1.6,1.6,2
2012/06/15,松山,THC,2.5,2.4,2.3,2.2,2.3,2.3,2.5,2.4,2.5,2.7,2.5,2.4,2.3,2.1,2.1,2.1,1.9,2,2.1,2.1,2.2,2.3,2.4,2.6
2012/06/15,松山,WD_HR,62,260,224,221,85,103,91,59,291,222,207,95,255,305,88,74,55,104,213,71,79,90,71,98
2012/06/15,松山,WIND_DIREC,300,225,230,104,108,172,112,97,81,193,79,286,339,60,99,48,150,239,224,61,100,92,54,93
2012/06/15,松山,WIND_SPEED,0.6,0.8,1.1,0.5,0.5,0.5,0.7,0.8,0.8,1.5,1.1,1.2,0.8,0.9,1.4,3.2,0.8,0.7,0.7,0.8,0.8,1,0.8,0.5
2012/06/15,松山,WS_HR,0.4,0.5,0.7,0.3,0.4,0.5,0.9,0.5,0.3,0.5,0.5,0.2,0.2,0.6,0.9,1.5,1.1,0.7,0.4,0.5,0.6,0.7,0.7,0.4
2012/06/16,松山,AMB_TEMP,26,26,26,26,26,25,25,25,26,27,29,28,28,27,26,25,25,26,26,27,27,26,27,27
2012/06/16,松山,CH4,2.1,2.2,2.1,2.1,2.2,2.3,2.1,2.1,2.1,2,2,1.9,1.9,1.9,1.9,1.8,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9
2012/06/16,松山,CO,0.97,1.05,0.67,0.48,0.65,0.47,0.49,0.63,0.94,0.82,0.73,0.77,0.5,0.51,0.52,0.38,0.5,0.55,0.59,0.73,0.62,0.65,0.6,0.53
2012/06/16,松山,NMHC,0.42,0.47,0.27,0.23,0.29,0.24,0.2,0.25,0.39,0.33,0.33,0.47,0.21,0.17,0.2,0.13,0.2,0.2,0.21,0.28,0.25,0.27,0.23,0.21
2012/06/16,松山,NO,18,24,11,2.1,5.3,4.4,8.1,13,20,13,13,9.7,5.7,3.7,3.7,8.7,21,10,3.8,6.9,5.4,11,12,9.9
2012/06/16,松山,NO2,29,28,25,20,21,16,17,20,29,28,33,35,24,31,32,26,38,34,30,35,27,27,22,16
2012/06/16,松山,NOx,48,52,36,22,27,21,26,33,49,42,46,45,30,35,36,35,60,44,34,42,33,39,34,26
2012/06/16,松山,O3,2.1,2,3.1,5.1,1.9,4.6,4,5.4,7.6,19,25,17,27,20,17,19,6.3,16,17,7.3,8.3,2.8,2.9,5.1
2012/06/16,松山,PM10,18,15,9,13,20,22,20,12,12,19,26,43,40,43,32,39,32,24,15,12,7,6,12,19
2012/06/16,松山,RAINFALL,NR,NR,NR,NR,0.2,0.2,0.2,NR,NR,NR,NR,0.6,0.4,3.2,23,52,18,5,0.2,NR,NR,NR,NR,NR
2012/06/16,松山,RH,89,89,89,87,89,90,90,91,89,83,76,79,80,87,88,91,92,92,91,90,90,90,88,85
2012/06/16,松山,SO2,1.7#,1.7#,1.3,1.1,1.1,1,1,1.1,1.6,2.8,3.9,3.2,6.4,3.7,2,1.1,1.3,1.4,2.6,2.3,1.6,1.6,1.4,1.1
2012/06/16,松山,THC,2.5,2.6,2.4,2.3,2.5,2.5,2.3,2.3,2.5,2.3,2.3,2.4,2.1,2,2.1,2,2.1,2.1,2.1,2.2,2.2,2.2,2.1,2.1
2012/06/16,松山,WD_HR,92,98,252,120,86,90,84,66,47,63,256,277,43,47,316,85,82,55,88,102,83,86,100,86
2012/06/16,松山,WIND_DIREC,92,290,269,87,82,67,82,11,34,51,248,349,46,15,20,57,4.7,61,81,94,86,108,95,71
2012/06/16,松山,WIND_SPEED,0.5,0.5,0.6,0.9,0.8,0.8,0.8,0.5,0.9,1.1,0.9,0.6,2,0.6,1.2,2,0.9,1.2,1,0.9,1.5,1.1,0.8,1
2012/06/16,松山,WS_HR,0.4,0.2,0.2,0.3,0.7,0.9,0.8,0.4,0.1,0.5,0.5,0.8,1.2,0.7,0.1,0.6,0.6,1.3,0.9,0.4,1.1,1.3,0.8,1.2
2012/06/17,松山,AMB_TEMP,27,26,26,26,25,25,26,27,29,31,31,31,31,31,32,31,30,30,30,30,29,29,29,29
2012/06/17,松山,CH4,2.1,2.2,2.2,2.2,2.2,2.3,2.1,2.2,1.8,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.8,1.7,1.7,1.8
2012/06/17,松山,CO,1.14,1.08,0.95,0.71,0.57,0.52,0.49,0.78,0.29,0.14,0.15,0.13,0.14,0.14,0.13,0.14,0.14,0.16,0.14,0.29,0.36,0.27,0.28,0.29
2012/06/17,松山,NMHC,0.47,0.53,0.54,0.43,0.39,0.33,0.24,0.39,0.11,0.03,0.05,0.04,0.05,0.05,0.05,0.05,0.06,0.04,0.03,0.1,0.13,0.09,0.09,0.11
2012/06/17,松山,NO,32,31,22,9.1,10,7.6,14,25,7.7,3.4,3.7,3.7,4.4,3.9,4.6,4.1,3.9,3.9,3,6.6,7.9,6.3,4.9,4.8
2012/06/17,松山,NO2,20,21,23,19,15,12,10,21,8.3,3.3,3.4,3.3,4.1,3.4,3.2,3,3.2,2.9,2.9,8.7,10,7.8,8.2,8
2012/06/17,松山,NOx,52,52,44,29,25,20,24,46,16,6.7,7.1,7,8.6,7.3,7.9,7.1,7.1,6.8,6,15,18,14,13,13
2012/06/17,松山,O3,2.5,2.3,1.7,1.9,2.2,2.8,5.1,6.2,14,18,17,18,15,15,15,14,12,12,12,5.9,4.6,7.2,6.6,7.5
2012/06/17,松山,PM10,22,15,13,12,12,14,17,24,27,26,23,13,16,16,22,19,19,16,15,15,16,18,14,10
2012/06/17,松山,RAINFALL,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
2012/06/17,松山,RH,83,85,86,87,88,89,88,84,70,63,60,58,59,62,57,59,63,63,65,66,67,67,68,70
2012/06/17,松山,SO2,1.6#,2.1#,2.5,1.8,1.6,1.4,1.4,2,1.2,1,1,0.8,0.8,0.7,0.9,0.7,0.8,0.7,0.7,1.1,1.1,0.9,1,0.8
2012/06/17,松山,THC,2.6,2.7,2.8,2.6,2.6,2.6,2.4,2.6,1.9,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.8,1.9,1.8,1.8,1.9
2012/06/17,松山,WD_HR,276,261,237,303,98,93,90,68,96,108,101,107,121,108,104,98,101,105,108,96,83,96,63,88
2012/06/17,松山,WIND_DIREC,231,258,230,283,95,90,62,70,94,116,107,116,111,108,94,100,100,95,109,102,84,88,67,88
2012/06/17,松山,WIND_SPEED,0.8,0.8,0.6,0.5,0.8,0.9,0.7,1.4,2.3,2.7,3.1,2.3,2.1,2.4,2,2.5,2.3,3.6,2.9,0.9,1.5,1.3,0.8,1.5
2012/06/17,松山,WS_HR,0.7,0.9,0.4,0,0.4,0.7,0.7,0.6,2,2.3,2.6,2.1,0.9,1.6,1.6,1.5,2.1,2.6,2.4,1.1,0.8,0.8,0.2,1.1
2012/06/18,松山,AMB_TEMP,28,28,28,27,27,27,27,28,29,30,30,31,32,31,31#,31,31,30,30,30,29,28,28,28
2012/06/18,松山,CH4,1.8,2,2.1,2.4,2.2,2.3,2.2,1.9,1.9,1.9,1.8,1.8,1.7,1.7,.7#,1.7,1.7,1.8,1.8,1.8,1.9,1.9,1.9,2
2012/06/18,松山,CO,0.21,0.25,0.5,0.44,0.38,0.4,0.55,0.66,1.16,1.02,0.64,0.36,0.29,0.26,.25#,.3#,0.29,0.5,0.69,0.8,1,0.97,0.85,0.85
2012/06/18,松山,NMHC,0.09,0.12,0.31,0.3,0.22,0.28,0.29,0.26,0.43,0.41,0.29,0.16,0.1,0.09,-.14#,0.12,0.11,0.19,0.27,0.31,0.47,0.48,0.39,0.43
2012/06/18,松山,NO,2.6,4.5,4.1,9.6,4.2,10,19,20,31,15,6.7,5.5,3.5,5.1,10#,12#,8.2,13,14,17,23,30,26,32
2012/06/18,松山,NO2,5.7,8.8,18,14,14,11,15,18,28,32,27,20,12,12,11#,12#,12,18,24,26,27,25,23,21
2012/06/18,松山,NOx,8.3,13,22,23,18,21,33,38,59,47,34,25,16,17,21#,24#,20,32,38,43,50,55,48,52
2012/06/18,松山,O3,7.3,3.6,2.6,2,2.7,2.3,4.5,7,7.1,23,33,38,45,29,15#,17,17,10,5.4,1.8,3.4,3.1,2.1,1.6
2012/06/18,松山,PM10,14,14,23,18,21,17,16,19,32,45,51,51,39,36,,,,,,,,,,
2012/06/18,松山,PM2.5,,,,,,,,,,,,,,,,40x,,30,15,19,21,22,20,19
2012/06/18,松山,RAINFALL,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,0#,NR,NR,NR,NR,NR,NR,NR,NR,NR
2012/06/18,松山,RH,73,76,79,81,83,82,82,76,74,69,65,60,57,58,59#,59,60,61,62,63,65,72,74,76
2012/06/18,松山,SO2,.8#,1.1#,2.1,1.7,1.6,1.7,1.8,2.3,4.7,5.8,4.6,2.4,2.6,1.8,1.5#,1.6#,1.5,1.7,2.2,2.4,3.3,3,2.6,3.1
2012/06/18,松山,THC,1.9,2.1,2.4,2.7,2.4,2.6,2.5,2.2,2.4,2.3,2.1,1.9,1.8,1.8,.5#,1.8,1.8,2,2.1,2.1,2.4,2.4,2.3,2.4
2012/06/18,松山,WD_HR,89,102,206,91,89,90,59,264,263,258,279,274,274,265,276#,274,271,275,278,111,66,86,76,103
2012/06/18,松山,WIND_DIREC,76,179,60,102,93,93,275,262,277,274,266,266,321,253,276#,266,270,267,304,148,90,69,75,108
2012/06/18,松山,WIND_SPEED,0.7,0.5,0.9,0.7,0.8,0.6,0.9,1.7,2.2,1.2,1,1.1,2,2.3,3.7#,2,1.8,1.3,0.7,0.6,1.4,1.1,0.8,0.8
2012/06/18,松山,WS_HR,1.1,0.3,0.6,0.7,0.9,0.7,0.2,1.4,1.6,1.3,0.3,0.7,0.7,1.1,3.2#,2.3,1.3,1,0.8,0.3,0.5,1,0.8,0.7
2012/06/19,松山,AMB_TEMP,28,27,27,27,26,26,26,26,26,27#,28,28,29,29,30,29,27,26,26,26,26,26,26,26
2012/06/19,松山,CH4,1.9,1.9,1.8,1.9,2,2,1.9,1.9,1.9,1.9#,1.9,1.9,2,1.9,1.8,1.9,1.8,1.9,1.8,1.8,1.9,1.9,1.9,1.9
2012/06/19,松山,CO,0.65,0.45,0.34,0.32,0.29,0.35,0.41,0.68,0.92,.81#,0.9,0.73,0.73,0.55,0.45,0.47,0.48,0.69,0.76,0.7,0.66,0.74,0.59,0.42
2012/06/19,松山,NMHC,0.36,0.27,0.21,0.2,0.17,0.2,0.21,0.28,0.38,.32#,0.34,0.3,0.3,0.2,0.17,0.22,0.22,0.31,0.31,0.27,0.26,0.3,0.22,0.15
2012/06/19,松山,NO,20,7,2.5,2.8,1.5,2.5,8.4,17,18,12#,19,9.1,8.9,5.3,3.1,3,3.5,6.6,4.9,4.9,6.3,14,8.3,2.8
2012/06/19,松山,NO2,20,16,15,13,11,12,13,18,23,26#,34,34,35,24,18,23,25,33,35,35,38,37,28,21
2012/06/19,松山,NOx,40,23,17,16,12,15,22,35,41,38#,53,43,44,29,21,26,29,39,40,39,44,51,37,24
2012/06/19,松山,O3,2.1,2.8,4.3,6.1,7.2,4.8,3.9,4.7,5.6,16#,16,22,32,46,52,35,24,13,16,15,6.1,3,5.5,15
2012/06/19,松山,PM2.5,17,23,17,20,15,19,20,23,26,28,28,29,28,31,34,32,37,33,37,30,30,30,32,32
2012/06/19,松山,RAINFALL,NR,NR,NR,0.2,3.8,2.4,3.2,1,0.2,0#,NR,NR,NR,NR,NR,1.4,5.6,0.4,0.2,0.2,NR,NR,NR,NR
2012/06/19,松山,RH,76,76,76,76,82,86,88,88,88,83#,79,76,73,71,70,75,84,86,86,87,88,88,88,88
2012/06/19,松山,SO2,3.1#,2.2#,2.9,1.9,1.3,1.5,1.6,2,3.2,3.2#,3.1,2.7,2.7,2.7,2.7,2.2,2.2,2.6,2.1,2.4,4.4,4.4,3.5,3
2012/06/19,松山,THC,2.3,2.2,2,2.1,2.1,2.2,2.1,2.2,2.3,2.2#,2.3,2.2,2.2,2.1,2,2.1,2.1,2.2,2.1,2.1,2.1,2.2,2.1,2
2012/06/19,松山,WD_HR,216,222,234,241,313,239,212,85,79,70#,11,80,66,67,61,59,60,88,88,87,94,93,94,76
2012/06/19,松山,WIND_DIREC,233,217,223,228,276,247,207,95,66,91#,194,106,84,73,55,46,79,70,93,80,99,95,94,86
2012/06/19,松山,WIND_SPEED,1,0.8,0.8,0.6,0.8,0.8,0.9,0.9,0.7,1#,0.7,1.1,1.4,1.9,1.5,1,1.1,1.5,1.1,1.1,0.8,1.5,1.2,1.4
2012/06/19,松山,WS_HR,0.4,0.8,0.8,0.9,0.2,0.8,0.6,0.4,0.8,.5#,0.1,0.6,0.8,1.2,1.5,1.2,0.6,1.3,1.3,1,0.7,1.2,1.3,1.4
2012/06/20,松山,AMB_TEMP,26,26,26,26,26,26,26,26,27,27,27,27,27,27,27,27,26,26,26,25,25,24,24,25
2012/06/20,松山,CH4,1.9,1.9,1.9,2,2,1.9,1.8,1.8,1.9,1.8,1.8,1.8,1.8,1.9,2,2,1.9,1.9,2,1.9,1.8,1.8,1.8,1.9
2012/06/20,松山,CO,0.38,0.3,0.23,0.24,0.22,0.22,0.31,0.51,0.88,0.61,0.58,0.53,0.59,0.66,1.12,1,0.88,0.88,1.15,0.55,0.2,0.23,0.32,0.38
2012/06/20,松山,NMHC,0.15,0.14,0.13,0.13,0.12,0.11,0.13,0.18,0.3,0.23,0.28,0.27,0.32,0.37,0.69,0.62,0.57,0.45,0.51,0.22,0.05,0.06,0.09,0.12
2012/06/20,松山,NO,1.8,1.6,1.1,0.9,0.6,0.8,3.1,6,16,12,15,11,13,13,26,18,11,11,20,11,0.9,0.7,0.8,0.7
2012/06/20,松山,NO2,19,16,9.9,9.3,8.5,7.9,17,21,27,27,28,26,26,26,42,41,35,35,36,17,6.7,9.9,15,15
2012/06/20,松山,NOx,21,17,11,10,9.1,8.7,21,27,43,39,43,37,39,39,68,59,46,46,56,28,7.6,11,16,16
2012/06/20,松山,O3,14,17,23,19,20,24,15,14,9.3,8.7,8.1,11,9.3,13,5.8,7,8.3,5.8,2.9,40,59,49,40,37
2012/06/20,松山,PM2.5,21,23,23,31,23,17,14,20,18,24,15,28,31,32,42,44,52,37,33,28,27,22,20,18
2012/06/20,松山,RAINFALL,NR,0.2,0.8,0.6,0.2,0.2,0.2,NR,0.2,1,0.4,0.2,0.4,0.4,1.2,1.2,1.8,1.6,0.2,NR,NR,NR,1.6,3.4
2012/06/20,松山,RH,89,89,89,90,90,90,90,89,89,87,87,86,87,85,85,87,88,88,88,87,84,86,87,88
2012/06/20,松山,SO2,2.8#,2.4#,1.7,1.6,1.6,1.3,3.9,4.2,3,4.9,4,2.3,2.5,2.2,4.1,2.6,2.5,2,2.1,1.5,1.1,0.8,1.6,1.4
2012/06/20,松山,THC,2,2.1,2,2.1,2.1,2,2,2,2.2,2.1,2.1,2.1,2.2,2.2,2.7,2.6,2.5,2.4,2.5,2.2,1.8,1.9,1.9,2
2012/06/20,松山,WD_HR,88,81,94,96,74,93,92,98,70,81,105,107,86,256,257,247,227,75,75,57,58,79,120,264
2012/06/20,松山,WIND_DIREC,85,65,89,93,68,92,93,97,54,67,135,88,95,256,271,163,196,89,66,53,64,89,28,158
2012/06/20,松山,WIND_SPEED,1.7,1.1,0.8,1.8,1.3,1.8,1.7,1.6,1.7,1.3,0.7,0.8,0.8,1.9,1.4,0.8,0.9,0.9,1.9,3.6,3.8,1.6,0.9,0.9
2012/06/20,松山,WS_HR,1.4,1.2,0.4,1.4,1.1,1.4,1.4,1.2,1.3,1,0.8,0.5,0.5,1.2,1.6,1,1,0.4,1.1,3.1,3.2,1.2,0.5,0.6
2012/06/21,松山,AMB_TEMP,25,25,24,24,24,24,24,24,24,25,26#,27,26,25,24,24,24,24,24,24,24,24,24,24
2012/06/21,松山,CH4,2,2,2,2,1.9,1.9,2,2,2,1.9,1.8#,1.9,1.9,1.9,1.8,1.8,1.9,1.9,1.9,2,2,1.9,1.9,1.9
2012/06/21,松山,CO,0.47,0.36,0.28,0.29,0.21,0.27,0.42,0.77,1.18,1.03,.61#,0.71,0.62,0.55,0.38,0.43,0.51,0.73,0.84,0.81,0.73,0.76,0.73,0.62
2012/06/21,松山,NMHC,0.22,0.21,0.16,0.16,0.11,0.15,0.23,0.31,0.47,0.48,.28#,0.36,0.3,0.24,0.16,0.22,0.3,0.35,0.35,0.34,0.28,0.3,0.3,0.27
2012/06/21,松山,NO,0.9,0.6,0.6,0.9,0.9,1,1.9,6.7,12,7.6,4.4#,4.1,2.4,2,1.9,2.6,4.5,9.8,5.6,7.6,7,6.1,5.1,3
2012/06/21,松山,NO2,20,15,13,13,7.9,9.9,27,40,44,36,24#,30,25,28,20,28,36,47,45,46,42,40,37,31
2012/06/21,松山,NOx,21,16,14,14,8.8,11,29,47,56,44,29#,34,28,30,22,30,41,57,51,53,49,46,42,34
2012/06/21,松山,O3,28,30,34,37,52,45,28,19,18,29,46#,50,56,38,39,29,23,10,13,11,11,9.1,8.4,10
2012/06/21,松山,PM2.5,25,25,21,15,16,16,21,20,26,31,28,34,36,42,39,30,27,27,25,35,29,33,26,28
2012/06/21,松山,RAINFALL,NR,NR,0.2,0.2,NR,NR,1,0.2,NR,NR,0#,NR,NR,0.6,1,0.8,0.6,0.6,0.6,0.8,2,NR,NR,NR
2012/06/21,松山,RH,89,88,88,88,88,89,89,90,89,87,83#,79,79,86,89,91,91,91,91,91,91,91,91,91
2012/06/21,松山,SO2,1.6#,2.9#,2.5,2.5,1.7,1.8,3.2,2.5,2.7,2.8,2.3#,2.2,1.9,1.6,1.3,1.2,2.3,4.7,1.9,4.7,4.9,2.2,2.5,2.3
2012/06/21,松山,THC,2.2,2.2,2.1,2.1,2,2.1,2.2,2.3,2.4,2.4,2.1#,2.2,2.2,2.1,2,2.1,2.2,2.2,2.2,2.3,2.2,2.2,2.2,2.2
2012/06/21,松山,WD_HR,246,254,254,257,240,247,257,241,225,230,229#,233,200,98,98,99,81,78,85,74,90,81,94,97
2012/06/21,松山,WIND_DIREC,247,258,267,260,233,247,255,236,224,231,282#,290,175,94,93,105,75,81,93,69,109,76,106,96
2012/06/21,松山,WIND_SPEED,2,1.6,2.1,2.1,2.2,1.5,1.5,1.9,1.5,1.8,1.2#,0.9,1,1.5,1.2,1.3,1.3,1.4,1.3,1.2,1.3,1,1,0.8
2012/06/21,松山,WS_HR,1.8,1.5,1.9,1.9,2.1,1.4,1.3,1.4,1.4,1.4,1.1#,0.6,0.8,1.1,1,1.3,1.2,1.3,1.1,1.1,0.7,1.1,1.2,1
2012/06/22,松山,AMB_TEMP,24,24,24,24,24,24,25,26,27,28,30,31,31,31,30#,28,27,26,26,26,26,26,26,26
2012/06/22,松山,CH4,2,2.1,2.5,2.3,2.2,2.4,2.3,2.1,2.2,2.2,2,1.8,1.8,1.8,1.8#,1.8,1.9,1.9,1.9,2,1.9,1.9,2,2.1
2012/06/22,松山,CO,0.53,0.45,0.55,0.45,0.42,0.52,0.65,0.68,1.05,1.14,0.61,0.31,0.28,0.44,.54#,0.46,0.5,0.71,0.97,0.99,0.83,1,0.98,1.12
2012/06/22,松山,NMHC,0.24,0.19,0.27,0.26,0.23,0.29,0.33,0.26,0.38,0.45,0.26,0.12,0.09,0.15,.27#,0.23,0.28,0.35,0.37,0.38,0.32,0.4,0.4,0.47
2012/06/22,松山,NO,1.7,1.3,3.7,1.6,1.3,4.2,12,8.6,23,22,10,4.4,2.5,2.2,2.3#,2.2,4.4,9.4,6.7,9.3,8.9,15,9.5,16
2012/06/22,松山,NO2,26,20,31,22,20,24,24,22,42,46,29,13,10,18,29#,24,29,36,37,42,37,43,39,36
2012/06/22,松山,NOx,28,21,35,23,21,28,36,31,64,68,40,18,13,20,31#,27,33,46,43,52,46,58,49,51
2012/06/22,松山,O3,10,13,6,7.4,8.9,5.2,9.8,21,13,18,37,47,53,55,63#,38,24,9,11,6.9,7.8,2.8,4.7,3.2
2012/06/22,松山,PM2.5,33,30,32,22,21,26,25,30,24,26,27,32,29,32,27,39,27,27,21,26,26,23,22,27
2012/06/22,松山,RAINFALL,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,0#,347x,1444x,530x,1211x,1161x,922x,675x,811x,868x
2012/06/22,松山,RH,90,90,89,90,90,89,88,81,78,77,68,64,60,62,66#,77,84,86,86,86,87,88,87,87
2012/06/22,松山,SO2,2#,2.1#,2.1,2,2.1,2,2.2,2.1,2.6,4.1,3.6,2.4,2.8,3.5,5.2#,3.7,3.1,3.1,2.3,2.2,2.2,3.2,3.7,2.7
2012/06/22,松山,THC,2.2,2.2,2.8,2.5,2.5,2.6,2.6,2.3,2.6,2.7,2.2,1.9,1.9,2,2.1#,2.1,2.1,2.2,2.3,2.4,2.2,2.3,2.4,2.6
2012/06/22,松山,WD_HR,100,88,70,119,69,247,196,80,77,101,52,64,82,64,77#,94,86,84,69,73,82,112,67,86
2012/06/22,松山,WIND_DIREC,122,75,64,84,220,224,276,54,94,51,40,83,45,93,76#,93,75,70,52,91,66,105,82,87
2012/06/22,松山,WIND_SPEED,0.5,0.9,1.1,0.6,0.5,0.5,0.8,1.3,0.9,1,2.1,1.3,1.1,1,1.6#,1.3,1.5,1.1,1.4,1.4,1,1.3,0.5,1.1
2012/06/22,松山,WS_HR,1,0.7,0.7,0.3,0.5,0.5,0.1,0.4,0.3,0.4,1.1,0.9,0.8,0.6,.5#,0.6,1.2,1.2,1.1,1.2,1.1,0.7,0.4,0.8
2012/06/23,松山,AMB_TEMP,25,25,25,25,25,25,25,26,27,28,30,30,31,32,31,30,30,29,27,27,27,27,27,27
2012/06/23,松山,CH4,2.3,2,2.2,2.3,2.2,2.1,2.2,2.3,2.2,2.3,2,1.9,1.8,1.9,1.9,1.8,1.8,1.9,1.9,2,1.9,1.9,2,2
2012/06/23,松山,CO,0.95,0.61,0.64,0.43,0.5,0.54,0.75,0.83,0.78,0.84,0.54,0.4,0.42,0.55,0.41,0.33,0.35,0.43,0.49,0.67,0.65,0.7,0.91,0.81
2012/06/23,松山,NMHC,0.37,0.22,0.28,0.18,0.22,0.24,0.33,0.34,0.31,0.33,0.18,0.12,0.12,0.17,0.13,0.11,0.1,0.13,0.16,0.25,0.25,0.25,0.36,0.31
2012/06/23,松山,NO,19,4.6,5.4,3.2,4.6,4.7,16,19,13,9.5,6.9,3.1,1.9,1.8,1.6,1.8,2.3,1.9,2,4.2,5.2,5.1,6.9,6.7
2012/06/23,松山,NO2,31,22,24,17,18,18,21,25,27,32,24,15,11,17,14,13,15,20,29,37,32,30,31,27
2012/06/23,松山,NOx,50,27,29,20,23,23,36,45,40,42,31,18,13,19,16,15,17,22,31,41,37,35,38,34
2012/06/23,松山,O3,2.4,4.2,3.6,5.9,3.7,5.4,6.3,8.9,16,32,40,55,75,101,78,49,45,41,26,11,10,8.6,5.2,6.3
2012/06/23,松山,PM2.5,26,29,23,16,14,13,20,24,27,37,37,39,35,37,41,37,34,31,37,34,33,31,32,31
2012/06/23,松山,RAINFALL,891x,456x,61x,3x,NR,NR,NR,NR,NR,NR,NR,NR,NR,0#,NR,NR,NR,1.6,12,NR,NR,NR,NR,NR
2012/06/23,松山,RH,88,89,89,89,89,90,89,86,80,75,67,64,60,56,62,67,69,71,84,87,87,86,85,85
2012/06/23,松山,SO2,2.5,1.1,1.1,0.9,1.1,1.4,1.6,2.3,2.4,2.7,5.6,6.3,3.2,2.6,5.8,4.2,5.1,8.7,7.5,4.7,2.5,1.9,1.7,1.4
