日期,測站,測項,00,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23
2013/07/17,松山,NO,2.2,1.6,1.3,2.3,2.6,3.6,9.1,13,13,7,7#,6.3,4.6,4.9,5.1,7,7,11,16,12,8.8,7.8,6.5,3.4
2013/07/17,松山,NO2,7.6,7.3,7.1,9.2,8.2,9.2,8.8,13,14,8.2,7.2#,4.4,4.3,4.6,3.3,4.5,6.1,9,12,12,9.7,9.2,7.8,5.1
2013/07/17,松山,NOx,9.8,8.9,8.4,11,11,13,18,26,27,15,14#,11,8.9,9.5,8.4,11,13,20,28,23,18,17,14,8.4
2013/07/17,松山,O3,8.6,9,8.5,6.5,5.4,4.2,6.6,10,15,20,15,14#,19,17,14,13,12,8.2,4.1,3.8,5.4,5.9,7,9.3
2013/07/17,松山,PM10,14,12,7,13,18,16,20,17,24,20,,18,12,21,28,33,18,14,15,14,11,8,16,11
2013/07/17,松山,PM2.5,8,15,12,19,10,11,5,13,20,28,,20,15,10,13,14,11,11,7,5,5,7,7,7
2013/07/17,松山,RAINFALL,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
2013/07/17,松山,RH,70,68,70,71,72,73,72,66,58,48,47,49,48,49,57,54,47,41,44,46,50,50,54,57
2013/07/17,松山,SO2,0,1.9,1.9,1.8,2.1,1.8,1.9,2.1,2.4,2.1,2.1#,1.8#,1.9,1.9,1.8,1.8,1.8,2,2,1.8,2.1,1.8,1.7,1.7
2013/07/17,松山,THC,1.8,1.9,2,2,2,2.1,2,2,1.9,1.7,1.7#,1.7,1.7,1.7,1.7,1.7,1.8,1.9,1.9,1.9,1.8,1.8,1.7,1.7
2013/07/17,松山,WD_HR,94,81,108,194,234,235,229,66,88,97,104,99,99,106,101,99,117,118,94,77,102,105,98,102
2013/07/17,松山,WIND_DIREC,86,95,126,226,224,261,59,81,82,94,116,94,103,102,95,117,221,104,79,87,97,116,98,89
2013/07/17,松山,WIND_SPEED,0.7,0.6,0.9,1.1,1.4,0.8,0.8,1.6,2.1,2.6,3.7,3.5,4.8,4.4,3.8,2.6,1.1,2.1,1.1,1.8,2.1,1.7,2.7,1.6
2013/07/17,松山,WS_HR,1.1,0.6,0.9,0.5,1.1,0.5,0.3,1.2,1.6,2.1,3.4,3.5,3.4,4,4.2,2.1,0.2,1,1.5,0.8,2.1,1.1,1.5,1.5
2013/07/18,松山,AMB_TEMP,29,28,28,28,28,29,29,29,29,29,29,29,29,29,30,30,30,29,28,28,28,28,28,28
2013/07/18,松山,CH4,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7#,1.5,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7
2013/07/18,松山,CO,0.13,0.11,0.09,0.1,0.08,0.08,0.1,0.18,0.2,0.14,.15#,0.16,0.12,0.14,0.16,0.18,0.2,0.24,0.32,0.26,0.2,0.25,0.18,0.14
2013/07/18,松山,NMHC,0.03,0.03,0.03,0.03,0.02,0.01,0.02,0.04,0.06,.04#,0.05,0.06,0.03,0.07,0.07,0.07,0.08,0.07,0.1,0.08,0.06,0.08,0.04,0.03
2013/07/18,松山,NO,2.4,1.9,1.7,1.3,1.6,1.7,2.6,4.9,8,6.9,5.3#,11#,6,8,12,11,11,9.6,7,6.3,5.1,5,4,2.8
2013/07/18,松山,NO2,4.6,4.2,4.3,4.1,3.4,3.6,3.5,4.7,5.9,5.2,4.2#,7.9#,4.8,6.5,8.6,8.3,9,11,12,10,7.7,9.7,6,4.8
2013/07/18,松山,NOx,7,6.1,6,5.4,5,5.3,6.2,9.6,14,12,9.5#,19#,11,14,21,19,20,20,19,17,13,15,10,7.6
2013/07/18,松山,O3,9.3,9.6,9.6,10,12,11,12,11,12,12#,13,12,15,14,11,10,9.8,11,10,10,11,9.6,11,12
2013/07/18,松山,PM10,13,8,8,6,7,10,17,14,16,,6,10,6,10,8,11,8,5,5,8,15,13,13,6
2013/07/18,松山,PM2.5,6,6,3,10,17,17,18,13,21,,16,18,10,12,16,16,17,16,16,21,22,24,14,9
2013/07/18,松山,RAINFALL,NR,NR,NR,NR,NR,NR,NR,NR,NR,0#,NR,NR,.4x,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
2013/07/18,松山,RH,58,58,59,60,60,61,63,62,60,58,57,56,61,59,54,52,55,61,66,66,66,65,64,61
2013/07/18,松山,SO2,1.6,0.9,0.6,0.8,0.7,0.6,0.6,0.6,0.6,0.7,.5#,0.8,0.6,0.6,0.6,0.7,0.7,1,0.9,0.8,0.6,0.6,0.8,0.4
2013/07/18,松山,THC,1.7,1.7,1.7,1.8,1.7,1.7,1.7,1.7,1.7,1.7#,1.5,1.7,1.7,1.7,1.7,1.7,1.8,1.8,1.8,1.8,1.8,1.8,1.7,1.7
2013/07/18,松山,WD_HR,102,152,90,90,87,100,102,96,105,103,99,107,97,89,98,97,92,100,103,106,97,90,101,94
2013/07/18,松山,WIND_DIREC,116,105,141,82,78,91,94,92,102,98,99,107,90,92,92,104,88,103,116,97,72,106,114,101
2013/07/18,松山,WIND_SPEED,1.1,0.9,0.6,2.4,1.7,2.7,2.9,4.3,3.8,3.2,3.7,4.4,3.1,2.7,3,3.1,3.4,3.2,2.1,2.5,2.3,1.9,2,1.2
2013/07/18,松山,WS_HR,0.8,0.2,0.5,1.6,1.4,1.8,2.4,2.8,3.5,3.4,2.9,3,3.7,2,2.4,2.2,2.7,3,1.9,1.9,2,1.6,1.7,1.1
2013/07/19,松山,AMB_TEMP,28,28,27,27,27,26,26,27,28,28,29,30,31,31,31,31,31,31,30,30,29,29,29,28
2013/07/19,松山,CH4,1.7,1.7,1.8,1.8,1.8,1.9,1.9,1.8,1.8,1.8,1.9,1.7,,1.9,1.8,1.8,1.8,1.8,1.9,1.8,1.9,1.9,2,2.1
2013/07/19,松山,CO,0.12,0.13,0.14,0.15,0.19,0.24,0.34,0.5,0.63,0.55,0.74,0.25,0.24,.59#,0.52,0.35,0.44,0.63,0.94,0.95,0.87,0.89,1.11,1.23
2013/07/19,松山,NMHC,0.02,0.04,0.05,0.12,0.14,0.16,0.15,0.18,0.23,0.22,0.33,0.11,,0.28,0.27,0.17,0.26,0.33,0.4,0.39,0.36,0.35,0.51,0.6
2013/07/19,松山,NO,2.1,1.9,1.8,1.2,1.7,3.1,11,17,17,14,16,4.8,3.5,6.5,4.6#,4.1,6.5,8.1,11,8.6,2.1,3.7,17,18
2013/07/19,松山,NO2,5.2,5,6.4,8.8,9.4,9.8,12,15,18,20,30,13,11,29,25#,20,26,36,46,45,46,45,41,41
2013/07/19,松山,NOx,7.4,6.9,8.2,10,11,13,23,32,35,33,46,17,15,36,29#,24,33,44,57,54,48,48,59,59
2013/07/19,松山,O3,13,12,9.1,6.7,4.7,3.2,3.8,5.3,7,10,16,26,29,33,37,28,20,15,6.4,6.9,26,19,2,2
2013/07/19,松山,PM10,12,8,13,11,11,8,5,12,15,19,19,26,23,24,25,26,37,34,49,39,49,45,45,42
2013/07/19,松山,PM2.5,14,15,8,9,8,11,12,12,15,13,19,21,23,22,19,20,21,25,25,31,35,36,40,30
2013/07/19,松山,RAINFALL,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
2013/07/19,松山,RH,62,63,68,73,75,79,77,72,67,65,64,58,54,53,56,62,63,63,64,66,66,66,72,74
2013/07/19,松山,SO2,0.6,1.5,1.6,1.8,1.5,1.6,1.7,1.7,1.8,1.8,2.2,1.8,1.9,2.6#,3.3#,2.5,4.1,6.1,10,6.8,5.8,5.4,4.4,5.1
2013/07/19,松山,THC,1.7,1.8,1.8,1.9,2,2.1,2,2,2,2,2.2,1.8,,2.1,2.1,1.9,2.1,2.1,2.3,2.2,2.2,2.2,2.5,2.7
2013/07/19,松山,WD_HR,105,98,95,146,139,101,93,104,78,80,82,92,75,46,113,88,61,93,62,67,84,167,99,104
2013/07/19,松山,WIND_DIREC,119,103,95,181,92,95,78,104,110,156,123,95,257,252,109,95,73,73,62,36,105,266,123,110
2013/07/19,松山,WIND_SPEED,1.9,1.1,1.2,0.9,0.9,0.8,0.9,1,1.1,0.9,1.6,1.5,0.9,1,1.8,1.8,1.8,1.5,1.2,1.5,1.1,0.9,0.5,0.8
2013/07/19,松山,WS_HR,1.1,0.8,1,0.5,0.4,0.9,0.9,0.8,0.6,0.7,0.7,0.9,0.5,0.2,0.6,1.2,1.6,1.2,1.3,0.9,0.5,0.3,0.7,0.7
2013/07/20,松山,AMB_TEMP,28,28,28,27,27,27,27,28,29,30,32,32,32,31,31,30,30,30,30,30,30,29,29,29
2013/07/20,松山,CH4,1.9,1.8,1.9,2,2,2.1,2.2,2.1,2.1,2,1.9,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.7,1.7,1.7,1.8,1.8,1.8
2013/07/20,松山,CO,0.68,0.41,0.42,0.45,0.54,0.58,0.75,0.74,0.8,0.64,0.5,0.35,0.33,0.4,0.45,0.46,0.43,0.54,0.37,0.23,0.23,0.39,0.53,0.58
2013/07/20,松山,NMHC,0.36,0.23,0.25,0.26,0.29,0.31,0.42,0.39,0.41,0.34,0.21,0.14,0.11,0.13,0.17,0.19,0.18,0.23,0.14,0.06,0.06,0.14,0.19,0.25
2013/07/20,松山,NO,6.1,2.1,1.8,1,1.6,2.1,7.8,11,7.5,4.7,3.5,1.6,1.6,1.5,1.6,1.3,1.5,1.7,2.4,2,1.9,4.1,9.1,6
2013/07/20,松山,NO2,27,18,16,18,21,20,23,24,29,25,21,14,13,16,16,16,22,25,16,9.7,9.3,18,22,23
2013/07/20,松山,NOx,33,20,18,19,22,22,31,35,37,30,25,16,15,17,18,17,24,27,18,12,11,22,31,29
2013/07/20,松山,O3,5,4.5,5.2,6.5,4.3,5.3,6.1,11,20,40,64,72,65,74,89,94,68,39,25,23,21,10,3.6,6
2013/07/20,松山,PM10,35,35,25,26,29,31,32,36,40,39,46,43,39,36,45,60,59,57,35,27,14,15,12,17
2013/07/20,松山,PM2.5,34,22,22,17,21,24,21,28,29,36,33,35,30,30,34,42,50,44,29,22,17,17,12,15
2013/07/20,松山,RAINFALL,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
2013/07/20,松山,RH,73,73,74,76,80,79,79,74,70,63,55,52,54,58,61,64,66,66,62,62,62,65,66,65
2013/07/20,松山,SO2,4.1,2.1,2.1,2.9,2.6,3.1,3,2.8,2.9,3.3,4.8,7,7.6,5.8,6.9,6.8,15,7.7,3,1.5,1.2,1.6,1.9,1.7
2013/07/20,松山,THC,2.2,2,2.2,2.2,2.3,2.4,2.6,2.5,2.5,2.3,2.1,1.9,1.9,2,2,2,2,2,1.9,1.8,1.8,1.9,2,2.1
2013/07/20,松山,WD_HR,219,226,137,100,103,93,107,226,150,59,65,56,60,57,68,69,63,69,90,100,103,97,98,222
2013/07/20,松山,WIND_DIREC,225,218,98,106,95,101,108,208,106,48,53,55,48,62,74,71,69,102,94,108,103,82,138,225
2013/07/20,松山,WIND_SPEED,2,1,1.3,1.6,0.9,0.5,0.7,0.7,0.7,1.8,3,3,3.2,2.8,3.3,2.6,2.1,1.4,3.2,1.5,1.8,1.4,0.5,1.3
2013/07/20,松山,WS_HR,1.2,1,0.5,1,1.2,0.8,0.7,0.6,0.1,0.6,2,2.4,2.5,2.4,2.7,2.7,2.3,1.8,2.2,1.8,1.7,1.3,0.9,0.9
2013/07/21,松山,AMB_TEMP,29,29,29,29,29,28,28,29,30,31,31,31,32,32,32,32,32,31,30,30,30,30,30,29
2013/07/21,松山,CH4,1.9,1.9,1.9,1.9,2,1.9,2,1.9,1.8,1.8,1.8,1.8,1.8,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7
2013/07/21,松山,CO,0.73,0.54,0.46,0.37,0.34,0.42,0.49,0.44,0.36,0.36,0.3,0.32,0.28,0.25,0.23,0.2,0.22,0.18,0.2,0.21,0.22,0.22,0.21,0.15
2013/07/21,松山,NMHC,0.36,0.27,0.23,0.17,0.16,0.23,0.24,0.19,0.13,0.13,0.1,0.09,0.07,0.06,0.06,0.07,0.1,0.04,0.04,0.05,0.05,0.05,0.04,0.02
2013/07/21,松山,NO,2.8,1.8,1.2,0.7,0.9,1.1,2.1,3.4,2.4,2.5,2.4,1.7,1.4,1.5,2.2,9.3,9.4,4,2.9,3.2,3.2,3.6,3.2,2.6
2013/07/21,松山,NO2,30,22,18,9.6,9.9,14,16,17,11,15,13,11,8.7,8.1,10,13,11,5.2,5.3,6.7,6.3,7.1,6.4,4.4
2013/07/21,松山,NOx,33,24,19,10,11,15,18,21,14,18,15,12,10,9.6,12,23,20,9.2,8.1,9.9,9.5,11,9.5,7
2013/07/21,松山,O3,7.3,12,19,51,43,27,26,33,44,46,52,66,70,60,38,14,12,15,16,13,12,12,12,13
2013/07/21,松山,PM10,31,30,36,45,57,62,53,52,52,44,42,34,41,35,35,36,30,20,6,11,12,15,16,17
2013/07/21,松山,PM2.5,21,26,31,39,49,53,50,44,39,34,34,38,44,36,32,24,21,21,15,16,11,13,15,15
2013/07/21,松山,RAINFALL,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
2013/07/21,松山,RH,70,70,73,76,76,78,77,73,64,60,56,58,58,57,56,54,51,53,58,59,63,64,65,65
2013/07/21,松山,SO2,2.6,2.9,2.9,5.7,6,4.3,3.7,4.6,4.5,4,3.9,5.6,6.6,6.1,7.3,2.5,2.1,1.8,1.9,1.8,1.7,1.8,1.9,1.9
2013/07/21,松山,THC,2.3,2.2,2.1,2.1,2.2,2.2,2.2,2.1,2,1.9,1.9,1.9,1.8,1.8,1.8,1.8,1.8,1.7,1.7,1.7,1.7,1.7,1.7,1.7
2013/07/21,松山,WD_HR,226,227,229,267,269,223,218,227,231,104,89,66,59,59,55,105,105,101,98,94,96,104,98,102
2013/07/21,松山,WIND_DIREC,224,222,227,266,237,225,218,220,104,134,66,64,55,58,77,104,113,97,105,97,103,115,110,111
2013/07/21,松山,WIND_SPEED,1.5,1.3,1.7,2.1,1.4,1.1,1.2,1.5,1,1.3,1.6,2.5,3.1,3.4,2,2.4,1.6,3.6,2.7,2.7,2.2,1.3,2.3,2.4
2013/07/21,松山,WS_HR,1.4,1.4,1.5,2.3,1.4,0.9,1,1.2,0.3,0.6,0.8,1.5,2.2,2.5,2.2,1.8,1.7,2.6,2.5,2.3,2,1.2,1.7,2.1
2013/07/22,松山,AMB_TEMP,29,29,29,28,28,28,28,29,30,32,32,33,33,34,33,33,33,32,31,30,30,29,29,29
2013/07/22,松山,CH4,1.7,1.7,1.8,1.8,1.8,1.8,1.9,1.8,1.7,1.8,1.8,1.8,1.8,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7
2013/07/22,松山,CO,0.15,0.14,0.14,0.19,0.2,0.21,0.31,0.45,0.53,0.79,0.71,0.61,0.38,0.24,0.21,0.25,0.24,0.26,0.29,0.33,0.21,0.24,0.23,0.22
2013/07/22,松山,NMHC,0.02,0.02,0.05,0.13,0.16,0.15,0.19,0.21,0.52,0.76,0.35,0.32,0.13,0.08,0.1,0.21,0.16,0.09,0.1,0.11,0.06,0.07,0.06,0.06
2013/07/22,松山,NO,1.4,1.2,1.1,1.5,1.4,2,7.4,14,9.6,5.4,2.7,1.9,1.8,1.4,2.2,4.9,6.2,4.6,4.1,5.5,3.4,3.5,3.9,2.4
2013/07/22,松山,NO2,4.5,4.9,5,7.7,8.7,8.6,11,12,15,29,25,23,15,10,12,15,13,10,9.5,12,7.4,8.1,8.1,8.5
2013/07/22,松山,NOx,5.9,6.1,6,9.1,10,11,18,26,25,35,28,25,17,12,14,20,19,15,14,17,11,12,12,11
2013/07/22,松山,O3,12,11,9.9,6.5,4.9,5.1,6.1,8.7,19,49,80,94,90,64,42,27,23,20,17,12,15,12,11,9.7
2013/07/22,松山,PM10,20,13,12,13,11,14,6,16,25,40,55,70,70,57,36,33,26,34,23,31,21,23,15,15
2013/07/22,松山,PM2.5,20,17,22,15,17,11,17,20,30,33,48,48,62,45,33,25,22,28,19,21,18,13,14,11
2013/07/22,松山,RAINFALL,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
2013/07/22,松山,RH,67,68,68,70,70,71,71,67,61,58,56,53,56,55,54,51,51,56,60,61,63,65,65,65
2013/07/22,松山,SO2,1.8,0.7,0.9,0.5,0.7,0.8,0.9,1.3,1.9,4.5,4.9,4.2,6.5,4.8,5.1,1.8,1,1.1,0.7,0.6,0.5,0.6,0.7,0.6
2013/07/22,松山,THC,1.7,1.7,1.8,2,2,2,2.1,2,2.3,2.6,2.2,2.1,1.9,1.8,1.8,1.9,1.9,1.8,1.8,1.8,1.8,1.8,1.8,1.8
2013/07/22,松山,WD_HR,103,97,102,180,216,218,214,248,242,254,92,100,62,60,67,95,105,102,93,92,100,96,93,106
2013/07/22,松山,WIND_DIREC,97,90,142,230,222,217,220,251,97,132,87,90,67,70,78,109,109,102,90,94,100,87,86,127
2013/07/22,松山,WIND_SPEED,1.6,0.8,0.5,0.9,0.6,0.6,1.2,1.7,1.4,1.2,1.5,2.2,2.4,2.1,2.5,2.1,2.1,3.3,2.6,1.8,3.2,3.3,1.5,0.9
2013/07/22,松山,WS_HR,1.6,1.3,0.7,0.5,0.8,0.7,0.9,1.3,0.9,0.5,0.6,0.5,2.1,1.8,1.8,1.6,1.3,2.1,2.8,2,2.4,2.3,2.1,0.8
2013/07/23,松山,AMB_TEMP,29,29,29,29,29,28,28,29,31,32,33,33,33,33,33,32,31,31,30,30,30,29,30,29
2013/07/23,松山,CH4,1.8,1.7,1.8,1.8,1.8,1.9,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.7,1.8,1.8,1.7,1.8,1.8,1.8,1.9,1.8,1.9,1.8
2013/07/23,松山,CO,0.22,0.19,0.15,0.17,0.2,0.19,0.23,0.38,0.6,0.38,0.4,0.53,0.4,0.34,0.34,0.31,0.29,0.42,0.58,0.74,0.87,0.62,0.81,0.5
2013/07/23,松山,NMHC,0.08,0.1,0.11,0.13,0.11,0.07,0.08,0.15,0.68,0.54,0.52,0.63,0.13,0.11,0.16,0.13,0.12,0.18,0.19,0.26,0.36,0.23,0.33,0.22
2013/07/23,松山,NO,2,1.6,1.4,1.6,1.3,1.4,2.2,5.7,9,3.9,3.3,2.5,2.4,2.2,2.1,2,2.2,3.3,3.4,3.3,7.8,3.4,4.9,3.4
2013/07/23,松山,NO2,8.6,8.6,9.1,8,9.4,8.6,13,15,23,15,18,21,18,14,16,15,14,19,26,35,47,28,32,22
2013/07/23,松山,NOx,11,10,10,9.6,11,10,15,21,32,19,21,23,20,16,18,17,16,22,29,38,54,32,37,25
2013/07/23,松山,O3,9,9.5,9.3,14,17,27,21,20,26,47,62,90,86,85,76,65,46,33,24,17,5.1,17,10,14
2013/07/23,松山,PM10,10,11,11,16,26,28,37,32,40,44,48,57,54,58,57,53,49,41,40,44,40,40,31,38
2013/07/23,松山,PM2.5,17,16,16,24,23,26,24,31,37,39,42,44,44,49,47,47,42,40,30,29,29,35,34,35
2013/07/23,松山,RAINFALL,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
2013/07/23,松山,RH,65,64,67,71,73,77,76,72,63,57,50,52,55,54,55,58,61,60,60,63,66,70,70,72
2013/07/23,松山,SO2,0.7,1.5,1.6,1.9,2.3,3.2,4,3.5,4.2,3.3,3,4,6.4,4.7,4.8,4.6,3.5,4.7,9.4,8.4,8.1,3.4,3.1,2.4
2013/07/23,松山,THC,1.9,1.8,1.9,1.9,1.9,1.9,1.9,1.9,2.5,2.3,2.3,2.4,1.9,1.9,1.9,1.9,1.9,1.9,2,2.1,2.3,2,2.2,2
2013/07/23,松山,WD_HR,86,229,206,233,237,273,283,267,189,166,12,270,276,276,60,60,58,52,50,62,90,98,139,226
2013/07/23,松山,WIND_DIREC,128,232,194,224,238,279,277,275,165,214,271,277,272,276,65,65,55,45,46,104,94,112,202,204
2013/07/23,松山,WIND_SPEED,0.7,1.5,1.2,1.7,1.5,1.6,1.4,1.3,0.9,1,1.8,2.7,2.9,2.5,2.4,2.5,2.4,2.4,1.8,1.1,1.6,0.8,1,1.1
2013/07/23,松山,WS_HR,0.8,1.1,1.1,1.9,1.2,1.3,0.4,0.9,0.3,0.5,0,1.1,1.8,1.7,1.1,2.2,2.3,1.9,1.6,1.1,1.1,1,0.6,1.4
2013/07/24,松山,AMB_TEMP,29,29,29,28,28,28,28,29,30,32,33,34,33,33,33,33,32,32,31,31,31,30,30,30
2013/07/24,松山,CH4,1.8,1.9,1.9,1.9,1.9,1.9,2,1.9,1.9,1.9,1.9,1.8,1.8,1.8,1.8,1.8,1.8,1.9,1.9,2,1.9,1.8,1.8,1.8
2013/07/24,松山,CO,0.42,0.38,0.29,0.28,0.25,0.32,0.42,0.61,0.7,0.73,0.6,0.55,0.42,0.33,0.29,0.31,0.32,0.47,0.53,0.68,0.69,0.63,0.5,0.35
2013/07/24,松山,NMHC,0.22,0.21,0.15,0.16,0.14,0.2,0.23,0.28,0.36,0.63,0.44,0.27,0.17,0.12,0.09,0.17,0.7,0.2,0.18,0.25,0.32,0.28,0.21,0.16
2013/07/24,松山,NO,1.9,1.6,1.4,1.4,1.3,2.4,6.1,13,7.7,5.5,3.8,2.2,1.7,1.6,1.7,2.4,2.9,2,1.9,2.5,3.6,3.9,2.7,2.1
2013/07/24,松山,NO2,19,15,11,11,9.8,13,18,25,26,32,27,23,19,13,10,16,17,19,19,31,30,27,20,14
2013/07/24,松山,NOx,20,17,13,12,11,15,25,38,34,38,31,25,21,14,12,18,20,21,21,33,34,31,23,16
2013/07/24,松山,O3,17,18,23,21,22,15,13,16,33,55,73,109,105,90,76,51,43,50,48,25,14,15,20,22
2013/07/24,松山,PM10,41,40,31,30,33,32,31,36,48,59,71,73,70,61,49,47,42,50,46,45,44,48,48,40
2013/07/24,松山,PM2.5,33,33,28,31,29,31,31,37,39,45,45,63,62,57,57*,42,36,39,37,38,36,38,35,30
2013/07/24,松山,RAINFALL,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,0#,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
2013/07/24,松山,RH,72,72,73,74,75,76,72,66,61,59,57,53,54,56,56,60,64,64,64,63,66,68,67,66
2013/07/24,松山,SO2,2.7,2.7,2.4,2.2,2.1,2.3,3.8,5.3,7.3,8.3,6.6,5.9,13,8.3,4.3,3.7,4.1,3.9,4.4,5.9,6.8,5.5,4.4,4.4
2013/07/24,松山,THC,2,2.1,2,2,2,2.1,2.2,2.2,2.2,2.5,2.3,2.1,2,1.9,1.8,1.9,2.5,2.1,2,2.2,2.2,2.1,2,1.9
2013/07/24,松山,WD_HR,212,228,225,222,229,230,220,223,271,248,281,154,57,67,67,288,278,282,279,280,277,270,271,273
2013/07/24,松山,WIND_DIREC,210,228,225,231,229,227,229,210,279,58,91,270,51,76,95,282,280,284,280,272,276,274,279,283
2013/07/24,松山,WIND_SPEED,1.3,2.1,1.3,1.5,1.9,1.3,1.5,1.7,1.9,1.8,1.6,1.5,3.6,2.9,2,2.5,1.8,3.6,2.1,2.2,1.1,2.8,2.3,2.1
2013/07/24,松山,WS_HR,1,1.7,1.2,1.3,1.8,1.6,1.2,1.5,1.5,0.2,0.5,0.1,2.8,2.4,1.6,1,1.8,2.5,2.1,1.4,2,1.8,2.2,2
2013/07/25,松山,AMB_TEMP,30,29,29,29,28,28,28,29,30,32,33,33,33,33,32,31,31,30,30,28,28,28,28,28
2013/07/25,松山,CH4,1.8,1.9,1.9,2,1.9,2,2,1.9,1.8,1.8,1.9,1.7,1.7,1.7,1.7,1.7,1.7,1.8,1.8,1.8,1.8,1.8,1.8,1.8
2013/07/25,松山,CO,0.29,0.43,0.36,0.38,0.35,0.39,0.46,0.6,0.61,0.6,0.58,0.34,0.25,0.23,0.26,0.28,0.29,0.41,0.5,0.54,0.52,0.59,0.56,0.5
2013/07/25,松山,NMHC,0.14,0.23,0.22,0.22,0.2,0.22,0.22,0.24,0.64,0.48,0.31,0.14,0.08,0.11,0.15,0.13,0.1,0.16,0.19,0.21,0.2,0.23,0.24,0.22
2013/07/25,松山,NO,1.6,3.3,3,3.3,2.3,5.7,6.8,12,11,5.7,3.5,2.7,2.4,2.3,2.4,2.6,2.4,2.8,3.3,4.6,3.7,4.8,4.1,4.5
2013/07/25,松山,NO2,11,20,18,17,14,18,17,21,21,19,21,14,11,9.4,12,14,15,19,18,23,22,25,24,20
2013/07/25,松山,NOx,13,23,21,20,16,23,24,33,31,25,25,17,13,12,15,16,18,22,21,27,26,30,28,24
2013/07/25,松山,O3,21,13,13,11,11,9.1,9.8,13,18,41,61,60,53,51,43,39,39,26,24,17,13,8.6,8.9,6.3
2013/07/25,松山,PM10,31,28,28,26,27,30,38,34,36,32,36,38,32,32,21,27,25,26,17,25,23,29,19,18
2013/07/25,松山,PM2.5,16,19,20,28,29,26,27,24,32,32,35,36,29,35,24,28,20,21,23,20,20,18,19,16
2013/07/25,松山,RAINFALL,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,0.2,NR,NR,NR,NR
2013/07/25,松山,RH,67,71,73,75,76,76,75,72,63,57,53,55,54,54,57,62,64,68,72,76,77,75,73,75
2013/07/25,松山,SO2,4.1,2.9,2.4,1.8,1.8,1.9,2.1,2.2,2.6,3.4,3.8,4.1,4.2,4,3.5,3.1,2.8,2.7,2.3,2,1.8,1.6,1.7,1.5
2013/07/25,松山,THC,1.9,2.1,2.2,2.2,2.1,2.2,2.2,2.2,2.5,2.3,2.2,1.9,1.8,1.8,1.9,1.9,1.8,1.9,1.9,2,2,2,2,2
2013/07/25,松山,WD_HR,272,220,246,234,219,215,241,211,263,275,247,54,62,67,69,37,74,64,65,266,253,201,224,227
2013/07/25,松山,WIND_DIREC,263,20,270,224,215,226,210,98,232,237,69,325,59,48,100,49,122,62,68,256,233,174,225,235
2013/07/25,松山,WIND_SPEED,1.6,1,1.1,1.2,1.3,1.1,1.5,1.4,1.4,1.3,2,1.8,2.7,2.5,1.2,2.3,1.1,2.5,1.9,1.6,1.7,0.8,2.2,1.5
2013/07/25,松山,WS_HR,1.7,0.8,1.1,1.2,1.2,0.8,1,0.6,0.8,1.4,0.3,1.1,1.9,1.4,0.5,0.5,0.6,1.4,1.7,1.7,1.3,0.6,1.5,1.8
2013/07/26,松山,AMB_TEMP,28,28,28,28,27,27,28,29,30,31,32,32,33,32,31,30,28,28,27,27,27,28,28,27
2013/07/26,松山,CH4,1.8,1.8,1.9,1.9,1.8,1.9,1.9,1.8,1.7,1.7,1.8,1.7,1.7,1.7,1.7,1.7,1.8,1.8,1.8,1.8,1.8,1.9,1.9,1.9
2013/07/26,松山,CO,0.51,0.31,0.34,0.29,0.21,0.29,0.35,0.38,0.27,0.29,0.35,0.26,0.25,0.37,0.29,0.31,0.38,0.67,0.53,0.73,0.7,0.84,0.94,0.71
2013/07/26,松山,NMHC,0.28,0.16,0.19,0.17,0.1,0.17,0.19,0.15,0.08,0.14,0.14,0.12,0.09,0.5,0.18,0.22,0.23,0.31,0.21,0.28,0.3,0.34,0.38,0.33
